event_id,timestamp,player_name,player_id,team_name,event_type,x,y,period,minute
b5b56f87-8b98-4b94-b6c7-a377604a9dc1,00:39:09.572,Manuel Schmiedebach,8543,Hannover 96,Carry,57.4,47.7,1,39
d468ca79-821a-461c-bab8-09b258c37e4e,00:39:09.652,Manuel Schmiedebach,8543,Hannover 96,Pass,57.4,47.5,1,39
2ac06915-4a65-432a-9136-5e69f3d10f34,00:39:10.912,Charlison Benschop,8558,Hannover 96,Ball Receipt*,65.7,51.0,1,39
6429269a-0fd5-4886-9fad-16030722470e,00:39:10.912,Stefan Bell,8559,FSV Mainz 05,Pass,52.1,30.4,1,39
34eb090f-5270-4164-add7-7ed9f43c9a65,00:39:11.805,Oliver Sorg,12316,Hannover 96,Pressure,51.5,36.3,1,39
5542fb0b-f3b0-4fe4-a0df-888972b86a06,00:39:11.869,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,67.5,43.8,1,39
02d59edb-778e-4ecd-8619-0fd4e13daa8b,00:39:11.869,Christian Clemens,9098,FSV Mainz 05,Carry,67.5,43.8,1,39
f3c12cca-0561-4c2d-b95b-1e9050467bc9,00:39:12.384,Christian Clemens,9098,FSV Mainz 05,Dispossessed,68.8,44.1,1,39
588a7b4e-76ee-4cee-bb5d-4de893cab096,00:39:12.384,Oliver Sorg,12316,Hannover 96,Duel,51.3,36.0,1,39
fad22c4b-2d5d-46e5-8b33-ff1df049e8cf,00:39:13.507,Julian Baumgartlinger,20037,FSV Mainz 05,Ball Recovery,67.2,42.1,1,39
6614d906-7735-4251-828d-060aba352a86,00:39:13.507,Julian Baumgartlinger,20037,FSV Mainz 05,Carry,67.2,42.1,1,39
23d4f247-be8c-4c9f-92bc-df1304d3bbff,00:39:14.762,Julian Baumgartlinger,20037,FSV Mainz 05,Pass,72.1,44.1,1,39
793272bc-cf08-41d6-87b2-c15c9260dac9,00:39:17.467,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,108.1,63.8,1,39
5525161a-4a2c-4128-a9b1-d31407111994,00:39:17.467,Christian Clemens,9098,FSV Mainz 05,Carry,108.1,63.8,1,39
7f940e92-1734-47fc-80f4-fb5234d90bdf,00:39:17.979,Christian Clemens,9098,FSV Mainz 05,Pass,109.9,63.7,1,39
fa46bb93-a471-4507-967f-4d96b2d7210e,00:39:19.456,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,108.6,35.0,1,39
84036d17-0205-4c4b-94df-3606e8bc2d2e,00:39:19.456,Marcelo Antônio Guedes Filho,3164,Hannover 96,Clearance,8.9,43.8,1,39
88d663b3-6400-4c47-b4cb-95c1bd2a850b,00:39:42.361,Christian Clemens,9098,FSV Mainz 05,Pass,120.0,80.0,1,39
32aac180-02a7-42da-abb8-529de0d21a5e,00:39:43.825,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,111.7,39.0,1,39
1ccdcb14-4960-4122-a7e9-62a9319307ac,00:39:43.825,Yoshinori Muto,6337,FSV Mainz 05,Foul Committed,111.2,40.1,1,39
7343062f-4ce2-49d9-a54f-b8fb531ef823,00:39:43.825,Hiroki Sakai,3530,Hannover 96,Foul Won,8.9,40.0,1,39
fbafa99a-8fdf-415c-af69-eb5f80ec90fd,00:40:01.792,Ron-Robert Zieler,8947,Hannover 96,Pass,6.6,38.0,1,40
a66d6115-c9dc-4e61-9fef-745c4e6bbcc9,00:40:03.362,Christian Schulz,400614,Hannover 96,Ball Receipt*,23.3,10.0,1,40
20e286a0-5184-4e10-b66e-8d5fecf87192,00:40:04.909,Christian Schulz,400614,Hannover 96,Pass,23.3,10.4,1,40
a2f140e1-62a5-448e-89cb-f399cb795f0d,00:40:06.976,Salif Sané,5664,Hannover 96,Ball Receipt*,24.1,34.9,1,40
e9650da1-f2c6-43b4-84d0-14a3de796bee,00:40:08.508,Salif Sané,5664,Hannover 96,Pass,28.2,37.3,1,40
dc891ac6-fee5-48ea-a524-8d60fda4dd08,00:40:10.626,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,42.5,68.3,1,40
c6a69371-56e9-4f91-aeb2-2f628833aecf,00:40:10.626,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,42.5,68.3,1,40
643e1c67-cbeb-46d2-bbe1-e0bb842a577f,00:40:12.144,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,42.9,67.5,1,40
68e21237-0bcd-4188-ac7a-6703a977f617,00:40:13.461,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,49.8,76.9,1,40
7b699a34-e133-48bc-9f37-3db60646a1a4,00:40:13.461,Hiroki Sakai,3530,Hannover 96,Pass,49.6,76.4,1,40
68f2e388-f2e0-4cc5-afb7-b44fe29fda06,00:40:15.076,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,38.7,69.1,1,40
0cc1bd86-2a3f-4561-a88e-9a1ad9570b48,00:40:15.076,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,38.7,69.1,1,40
282a37dd-f10c-444c-90eb-6cdf0d540e0e,00:40:16.287,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,36.7,68.1,1,40
d217b0d8-4ae5-4314-888b-1849935dd4e4,00:40:18.840,Christian Schulz,400614,Hannover 96,Ball Receipt*,34.5,15.1,1,40
7c23594b-5eb7-4050-96a6-b885aad883ef,00:40:18.840,Christian Schulz,400614,Hannover 96,Carry,34.5,15.1,1,40
c9d7248e-91d9-4ae4-88ac-7e55207ebda7,00:40:21.155,Christian Schulz,400614,Hannover 96,Pass,35.8,13.3,1,40
ba5184c9-642b-4e2f-830c-2eed1da57a5b,00:40:22.595,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,55.7,5.8,1,40
4547fd82-4663-4342-a28c-2401bfe94d92,00:40:22.595,Manuel Schmiedebach,8543,Hannover 96,Carry,55.7,5.8,1,40
e0c67b11-8a0f-42c0-a695-1c1e9587c8a4,00:40:23.857,Manuel Schmiedebach,8543,Hannover 96,Pass,55.9,7.8,1,40
2ebaea96-0069-4171-9488-69f3a7fb3dd7,00:40:24.807,Niko Bungert,13319,FSV Mainz 05,Pressure,40.6,56.9,1,40
02457d21-81f5-4783-bef8-604c8fdaed5c,00:40:25.225,Charlison Benschop,8558,Hannover 96,Ball Receipt*,77.7,23.0,1,40
899c8886-4418-4412-9920-cdcbda5f0b19,00:40:25.225,Charlison Benschop,8558,Hannover 96,Pass,77.5,21.8,1,40
06d3ba85-c56e-4f36-9db5-201b9c82c8a4,00:40:25.602,Oliver Sorg,12316,Hannover 96,Pressure,77.5,7.6,1,40
1df9ea03-262b-452f-b593-44a15118493c,00:40:25.978,Oliver Sorg,12316,Hannover 96,Ball Receipt*,78.6,9.1,1,40
f3abb886-a0bb-449f-a90a-8b4d40cd7ab8,00:40:25.978,Leon Aderemi Balogun,5467,FSV Mainz 05,Pass,40.8,69.1,1,40
1d6b3a9f-f137-4757-9651-86db186f27c0,00:40:27.922,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,64.8,66.2,1,40
6037a059-2a1a-4800-85a9-cfae31b6c41e,00:40:27.922,Yunus Mallı,8679,FSV Mainz 05,Carry,64.8,66.2,1,40
aae6b9b0-c9d7-4a58-a1c5-f94bf2c1ad5c,00:40:27.926,Yunus Mallı,8679,FSV Mainz 05,Pass,64.4,67.9,1,40
a2c55cb8-48f0-468e-ab12-db48e1e0da3f,00:40:29.099,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,69.3,75.0,1,40
a070fcfb-4d8a-42bd-a747-18cee8401c1f,00:40:29.099,Christian Clemens,9098,FSV Mainz 05,Carry,69.3,75.0,1,40
200eec00-bd82-4984-a7b8-41a0b92de084,00:40:29.476,Christian Clemens,9098,FSV Mainz 05,Pass,70.8,76.0,1,40
8ab98cbf-1afd-4fee-9312-6d5fb209df8d,00:40:32.907,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pressure,11.9,18.1,1,40
1a62b34d-53ca-4c78-bd9f-629cecad3c82,00:40:33.061,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,107.2,61.7,1,40
ea7f325e-5d27-4720-8bd0-0b9f2dd48ec1,00:40:33.061,Yoshinori Muto,6337,FSV Mainz 05,Carry,107.2,61.7,1,40
9f1921c3-6c36-402e-9c2a-7cffd7acdde3,00:40:33.324,Yoshinori Muto,6337,FSV Mainz 05,Miscontrol,109.9,63.5,1,40
0a531010-541c-46ee-8461-24088701f7a7,00:40:33.663,Yoshinori Muto,6337,FSV Mainz 05,Pressure,110.3,66.6,1,40
76d4e35f-e5d5-4043-a943-c2b3e714c9eb,00:40:34.644,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Recovery,8.9,10.4,1,40
6302d594-61e7-4ee0-b45f-bd234092fa2f,00:40:34.644,Marcelo Antônio Guedes Filho,3164,Hannover 96,Carry,8.9,10.4,1,40
199851fa-a4d3-4df5-af06-277722bc7dc1,00:40:36.137,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,10.0,8.6,1,40
c65ecd1f-6035-447e-af11-241a077368e1,00:40:38.211,Charlison Benschop,8558,Hannover 96,Ball Receipt*,46.0,12.8,1,40
8d61717e-a292-469a-a550-c15101976c0b,00:40:38.211,Julian Baumgartlinger,20037,FSV Mainz 05,Pass,75.4,68.3,1,40
63bdf1d5-9415-46f8-82c4-c0b21e2c6a39,00:40:39.576,Leon Aderemi Balogun,5467,FSV Mainz 05,Ball Receipt*,76.2,75.8,1,40
47a34a2e-6e55-4e49-b76b-c7dbf0641a0a,00:40:39.576,Leon Aderemi Balogun,5467,FSV Mainz 05,Carry,76.2,75.8,1,40
5bf49f78-7c40-44af-8861-90f8accaa9e7,00:40:40.044,Charlison Benschop,8558,Hannover 96,Pressure,43.7,5.1,1,40
63c1a6f6-b6d8-4584-a271-d432e3e2ad5e,00:40:41.148,Manuel Schmiedebach,8543,Hannover 96,Pressure,42.7,5.1,1,40
0a1456ba-4543-4efb-9773-64a420e77c9f,00:40:41.488,Leon Aderemi Balogun,5467,FSV Mainz 05,Pass,84.3,73.4,1,40
43f4b005-1cc9-4765-9a88-26476cc63615,00:40:41.695,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,88.2,69.1,1,40
8da3742d-1a15-4290-95b8-7f1436170181,00:40:41.695,Manuel Schmiedebach,8543,Hannover 96,Block,33.3,7.8,1,40
27f44b02-6342-4f0c-bdb2-ce0010bc5906,00:40:52.367,Leon Aderemi Balogun,5467,FSV Mainz 05,Pass,85.0,80.0,1,40
2abc2737-a472-49e3-8155-a7e03863c09e,00:40:54.574,Niko Bungert,13319,FSV Mainz 05,Ball Receipt*,56.7,70.5,1,40
c1657ed7-09a5-43b6-bde5-781381f534de,00:40:54.574,Niko Bungert,13319,FSV Mainz 05,Carry,56.7,70.5,1,40
ca12c2ac-31d1-4560-80cf-569b11e8e2ff,00:40:56.393,Niko Bungert,13319,FSV Mainz 05,Pass,55.2,69.7,1,40
8802c63d-9bdd-4b3a-a222-b9ec1a866c70,00:40:59.388,Stefan Bell,8559,FSV Mainz 05,Ball Receipt*,53.8,35.2,1,40
7cb49af1-bce1-49bf-928a-8f71bf38c7cc,00:40:59.388,Stefan Bell,8559,FSV Mainz 05,Carry,53.8,35.2,1,40
d7abaf7d-df71-468e-9f6a-bb2d138fa7d2,00:41:02.083,Stefan Bell,8559,FSV Mainz 05,Pass,62.9,39.5,1,41
13831db6-0d01-4ac5-b5ba-01db9c955e46,00:41:05.706,Pierre Bengtsson,20871,FSV Mainz 05,Ball Receipt*,114.9,4.8,1,41
cb6b73d9-f31d-4698-b8cf-8c30a0b04b5e,00:41:27.987,Ron-Robert Zieler,8947,Hannover 96,Pass,6.7,72.6,1,41
0d07a4aa-79db-40a5-9cda-91c4348809d5,00:41:31.811,Charlison Benschop,8558,Hannover 96,Ball Receipt*,83.0,66.5,1,41
819168b2-ca13-46ce-bfa5-2ae36ec982c3,00:41:31.811,Charlison Benschop,8558,Hannover 96,Pass,82.4,65.6,1,41
89c9e08d-a864-42f1-b09c-87ae36356147,00:41:33.591,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,71.4,64.0,1,41
cd494b85-0637-44fa-ab09-d8c9e4057479,00:41:33.671,Manuel Schmiedebach,8543,Hannover 96,Pass,71.0,62.7,1,41
57fd184c-6ff5-453d-b3ac-44ba6d86ba6f,00:41:34.573,Danny Latza,8539,FSV Mainz 05,Pressure,40.5,24.5,1,41
0aa8d771-2c45-48e3-97f5-7b3ceca6d082,00:41:35.149,Charlison Benschop,8558,Hannover 96,Ball Receipt*,80.0,56.7,1,41
a49337ee-9d33-45ad-b58c-39b06685fc18,00:41:35.149,Charlison Benschop,8558,Hannover 96,Carry,80.0,56.7,1,41
ab2efdb1-a71d-41fd-89d4-e49c4bc5032e,00:41:36.047,Charlison Benschop,8558,Hannover 96,Pass,77.3,55.0,1,41
c5c3813d-59b3-46dc-830d-948ba84ba67b,00:41:37.623,Oliver Sorg,12316,Hannover 96,Ball Receipt*,63.4,41.4,1,41
7f828a27-aaba-4116-848b-211a612e5034,00:41:37.623,Oliver Sorg,12316,Hannover 96,Carry,63.4,41.4,1,41
f6f941dd-a9a5-4cf9-9808-c150b24e625a,00:41:39.929,Oliver Sorg,12316,Hannover 96,Pass,64.1,39.3,1,41
09123fb6-9118-44d5-8ae2-fc2cebd48b74,00:41:40.924,Christian Schulz,400614,Hannover 96,Ball Receipt*,48.4,40.0,1,41
d74746f4-072e-4a0b-90a3-dcade95c2c12,00:41:40.924,Christian Schulz,400614,Hannover 96,Carry,48.4,40.0,1,41
4c3b5ee1-557b-4b6a-b725-30ea250d9cb1,00:41:42.243,Christian Schulz,400614,Hannover 96,Pass,48.4,40.4,1,41
8d20f757-618c-4276-b154-00b7566135c8,00:41:44.022,Jairo Samperio Bustara,6925,FSV Mainz 05,Pressure,52.1,10.8,1,41
5aff229a-9ca2-4e5e-952b-a199ccb706c7,00:41:44.528,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,64.7,69.1,1,41
c46b4812-49fc-46c7-b30a-7d1ea302ecf8,00:41:44.528,Hiroki Sakai,3530,Hannover 96,Pass,64.3,68.5,1,41
3eae1236-031a-45db-a69e-0b4ec7a4cc73,00:41:48.470,Uffe Manich Bech,24244,Hannover 96,Ball Receipt*,82.8,69.1,1,41
b59bae1b-d9d2-4f35-9f39-1311ec8a99a4,00:41:48.470,Stefan Bell,8559,FSV Mainz 05,Ball Recovery,19.2,7.7,1,41
48ecfd99-f5b4-476b-a2d2-79cb00f3cf74,00:41:48.470,Stefan Bell,8559,FSV Mainz 05,Carry,19.2,7.7,1,41
c49fa8f1-7b3d-495f-9621-261c4e8def55,00:41:49.337,Stefan Bell,8559,FSV Mainz 05,Pass,16.5,8.5,1,41
d221f9af-4a73-4ecf-b365-0f8f4b8fb5be,00:41:51.771,Loris Karius,3630,FSV Mainz 05,Ball Receipt*,9.2,31.6,1,41
a65e26d5-7ab6-45ce-98bf-836c86e56f04,00:41:51.771,Loris Karius,3630,FSV Mainz 05,Carry,9.2,31.6,1,41
d7cd26a4-3840-4f62-b8cf-2ee7066e3b28,00:41:53.851,Manuel Schmiedebach,8543,Hannover 96,Pressure,106.5,50.2,1,41
343081da-9a28-42ca-9a07-c5873eccf24c,00:41:53.862,Loris Karius,3630,FSV Mainz 05,Pass,9.0,32.6,1,41
de82be79-2239-4d33-93e6-160e991a532a,00:41:57.121,Leon Aderemi Balogun,5467,FSV Mainz 05,Ball Receipt*,56.7,68.3,1,41
837fdf10-6021-4ee3-bf58-c276e1294409,00:41:57.121,Leon Aderemi Balogun,5467,FSV Mainz 05,Pass,58.9,70.3,1,41
639d2bff-eb88-4369-a6a0-129cd6e6b3d3,00:41:57.121,Felix Klaus,8551,Hannover 96,Duel,61.2,9.8,1,41
95bc5f8f-a259-4257-b280-59833d4ce709,00:42:00.071,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,65.8,71.5,1,42
b7950daf-a8b0-4f19-a3ff-3f25c687d6c9,00:42:00.071,Oliver Sorg,12316,Hannover 96,Ball Recovery,42.7,17.5,1,42
cae38d8a-29de-46b7-b15f-4c52e7151071,00:42:00.071,Oliver Sorg,12316,Hannover 96,Carry,42.7,17.5,1,42
c61ed4fa-0d32-4ebf-bc58-b715d8d43265,00:42:03.081,Oliver Sorg,12316,Hannover 96,Pass,50.0,21.0,1,42
a8137946-bba8-4087-979e-eff42a1a6b19,00:42:04.127,Salif Sané,5664,Hannover 96,Ball Receipt*,43.9,31.0,1,42
4c8dac2b-a43a-42ce-b158-897bb898f412,00:42:04.127,Salif Sané,5664,Hannover 96,Carry,43.9,31.0,1,42
1406d068-b384-42b0-a63d-f658e9650a5e,00:42:05.751,Salif Sané,5664,Hannover 96,Pass,48.8,32.9,1,42
fa0c88e0-7e9e-4fb1-b0f4-1d75dec4a701,00:42:08.078,Uffe Manich Bech,24244,Hannover 96,Ball Receipt*,91.2,50.6,1,42
9e3e38ee-2a61-49c6-8ef4-0e4f3d47ab98,00:42:08.078,Uffe Manich Bech,24244,Hannover 96,Duel,91.2,51.6,1,42
86db4774-36f2-45d0-95d3-57880f749bf1,00:42:08.078,Pierre Bengtsson,20871,FSV Mainz 05,Pass,28.9,28.5,1,42
920ed455-e7a4-4f06-a1ed-7d17e05434c7,00:42:08.954,Stefan Bell,8559,FSV Mainz 05,Ball Receipt*,33.8,26.2,1,42
844e1953-3b67-45a5-ba31-eae640623929,00:42:08.954,Stefan Bell,8559,FSV Mainz 05,Carry,33.8,26.2,1,42
9ea04bea-9095-4149-9b9f-8bf42cb75d1c,00:42:12.107,Stefan Bell,8559,FSV Mainz 05,Pass,48.5,18.1,1,42
c4f1e4fe-0a7c-4bc6-8bc3-ab93b05bae21,00:42:13.549,Yoshinori Muto,6337,FSV Mainz 05,Ball Receipt*,70.3,14.3,1,42
503c4d71-6455-4f71-9d2f-41147961f516,00:42:13.549,Yoshinori Muto,6337,FSV Mainz 05,Carry,70.3,14.3,1,42
8989773f-0ca1-42ac-b3d9-4704a3a867c7,00:42:15.914,Yoshinori Muto,6337,FSV Mainz 05,Pass,63.5,15.9,1,42
42af05b3-856c-48b1-9a2c-cc4522861893,00:42:20.495,Christian Clemens,9098,FSV Mainz 05,Ball Receipt*,112.7,72.6,1,42
bf0b818a-5812-48c2-a66b-826687415d29,00:42:30.438,Ron-Robert Zieler,8947,Hannover 96,Pass,7.0,36.1,1,42
ab85e750-74c3-4a50-b90d-c9f6ec204df8,00:42:32.205,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,18.6,58.3,1,42
9c860582-5b01-4aa1-9c78-3cf349afb582,00:42:33.274,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,21.5,59.9,1,42
a069e072-783f-438b-b8ad-4b5eed94d241,00:42:34.720,Salif Sané,5664,Hannover 96,Ball Receipt*,28.6,49.9,1,42
9b8cd1c2-e727-47a3-8f62-5306b2cd6b7d,00:42:34.720,Salif Sané,5664,Hannover 96,Carry,28.6,49.9,1,42
91355f2e-279a-4eea-b60f-3de4cd335b8c,00:42:36.342,Salif Sané,5664,Hannover 96,Pass,35.6,45.5,1,42
6c16dfde-0ef3-4485-a2f2-f10f946421e1,00:42:36.864,Danny Latza,8539,FSV Mainz 05,Pressure,73.5,39.5,1,42
c024f07a-bfff-48c3-aaa2-6d7b20e9c5cc,00:42:37.163,Edgar Prib,24914,Hannover 96,Ball Receipt*,44.0,42.8,1,42
407fe353-2afc-4b71-8b50-910f6b35b0c9,00:42:37.163,Edgar Prib,24914,Hannover 96,Pass,43.5,41.6,1,42
0939cc74-b273-4d44-a265-54763c43bc29,00:42:38.119,Salif Sané,5664,Hannover 96,Ball Receipt*,31.5,50.8,1,42
2f6bc83e-589e-4b9a-a25d-b5b093f50952,00:42:38.119,Salif Sané,5664,Hannover 96,Carry,31.5,50.8,1,42
3a4fedb5-2005-440e-8939-e49ef4dfddbf,00:42:39.446,Salif Sané,5664,Hannover 96,Pass,34.3,49.9,1,42
48e62a53-7e13-4a62-b778-4fb6c6383d44,00:42:41.367,Hiroki Sakai,3530,Hannover 96,Ball Receipt*,51.9,75.3,1,42
3394a29d-45b1-406d-af2c-b2063f8fcedb,00:42:41.367,Hiroki Sakai,3530,Hannover 96,Pass,51.7,75.1,1,42
b9007608-d77d-4ffd-abd1-84b3bf9e799a,00:42:42.313,Manuel Schmiedebach,8543,Hannover 96,Ball Receipt*,51.3,69.3,1,42
3b55ceca-2c7b-4e75-93b1-cd2a14019fa1,00:42:42.313,Manuel Schmiedebach,8543,Hannover 96,Carry,51.3,69.3,1,42
a851dcab-94b3-483e-b2df-2241546a9a09,00:42:42.629,Manuel Schmiedebach,8543,Hannover 96,Pass,49.8,69.1,1,42
47f8750c-9afe-4412-8fb2-bbfa5919913d,00:42:43.292,Pierre Bengtsson,20871,FSV Mainz 05,Pressure,56.4,6.8,1,42
6b0370cd-2db2-40ea-831c-409400d6c7d3,00:42:43.562,Uffe Manich Bech,24244,Hannover 96,Ball Receipt*,62.7,74.8,1,42
fc21a116-5f6f-4b93-a635-2047bf07682c,00:42:43.562,Uffe Manich Bech,24244,Hannover 96,Carry,62.7,74.8,1,42
d0297f42-f969-4c60-8df5-a0514c9ba62f,00:42:43.642,Uffe Manich Bech,24244,Hannover 96,Pass,65.1,72.2,1,42
bd142345-0384-4fb7-8568-93339a9d9524,00:42:43.750,Christian Schulz,400614,Hannover 96,Ball Receipt*,68.7,77.5,1,42
f82ecea1-690d-4e67-9b9f-4e48130aff17,00:42:43.750,Pierre Bengtsson,20871,FSV Mainz 05,Block,55.4,5.1,1,42
76f28991-2fe8-4d66-94c9-8f8a70e6faa7,00:42:43.830,Pierre Bengtsson,20871,FSV Mainz 05,Foul Committed,54.6,4.3,1,42
e45835d3-343f-4641-a8f3-aeaa126e055a,00:42:51.476,Manuel Schmiedebach,8543,Hannover 96,Pass,63.0,75.5,1,42
de4aeecf-ad52-4ee0-99ad-d13e8940ed05,00:42:54.684,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,49.2,71.8,1,42
c075fc79-8dc5-4bdb-94ad-1fdda83735cb,00:42:55.222,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,43.3,70.0,1,42
a105cb2e-fe6b-4a3c-be13-9c78e222f94d,00:42:57.003,Salif Sané,5664,Hannover 96,Ball Receipt*,42.9,43.8,1,42
de2d4d66-a46a-4cd8-a1ca-96895708bdbc,00:42:57.003,Salif Sané,5664,Hannover 96,Carry,42.9,43.8,1,42
3ecc3c65-08bb-4a07-8b16-5690020423a5,00:43:02.802,Salif Sané,5664,Hannover 96,Pass,56.3,46.1,1,43
b580d347-ff78-4059-8f34-4b6f6d314807,00:43:03.586,Stefan Bell,8559,FSV Mainz 05,Pressure,37.0,33.5,1,43
ab657294-4dce-4a36-af5c-bdeafe166e3d,00:43:03.876,Charlison Benschop,8558,Hannover 96,Ball Receipt*,82.2,46.1,1,43
c75e22dc-826a-4892-bcf8-1337fcc4e840,00:43:03.876,Charlison Benschop,8558,Hannover 96,Carry,82.2,46.1,1,43
093d7e7c-2880-4cdc-a240-eeb6a9f9d6dc,00:43:03.980,Charlison Benschop,8558,Hannover 96,Dispossessed,83.1,46.3,1,43
35f0148a-cdf3-477c-b6f8-b9bafa140a0c,00:43:03.980,Stefan Bell,8559,FSV Mainz 05,Duel,37.0,33.8,1,43
e6384982-6004-48bc-a6fa-e2a43e6bc131,00:43:03.980,Stefan Bell,8559,FSV Mainz 05,Carry,37.0,33.8,1,43
2a7aede8-18fb-48c3-a479-0a27255fb807,00:43:04.661,Edgar Prib,24914,Hannover 96,Pressure,83.5,44.0,1,43
2ec19e6e-5fd2-49ad-90aa-ff03f449e2fd,00:43:05.552,Edgar Prib,24914,Hannover 96,Foul Committed,84.1,44.2,1,43
70f026ab-d444-4fe0-bba3-92fc66e1f869,00:43:05.552,Stefan Bell,8559,FSV Mainz 05,Foul Won,36.0,35.9,1,43
347c9e9b-e435-4ad2-bf3d-745e7b6026a5,00:43:21.432,Loris Karius,3630,FSV Mainz 05,Pass,24.4,35.5,1,43
65009222-796e-4fc5-a17a-689f1463b148,00:43:22.901,Niko Bungert,13319,FSV Mainz 05,Ball Receipt*,28.5,46.7,1,43
17c354c6-5b13-419c-8ed7-374467b400e4,00:43:22.901,Niko Bungert,13319,FSV Mainz 05,Carry,28.5,46.7,1,43
4beafe0c-f990-4417-977b-2e4829df4e35,00:43:26.887,Niko Bungert,13319,FSV Mainz 05,Pass,27.5,44.1,1,43
5ba7a646-2e75-489a-b152-8168d329ceda,00:43:28.527,Loris Karius,3630,FSV Mainz 05,Ball Receipt*,12.4,35.7,1,43
671400e7-a52f-4530-bfce-67f466b049c3,00:43:28.527,Loris Karius,3630,FSV Mainz 05,Carry,12.4,35.7,1,43
b6754c0f-b5a1-48d4-bc2a-943fa9f80b97,00:43:31.312,Loris Karius,3630,FSV Mainz 05,Pass,15.4,36.3,1,43
49deaa7d-3b55-43f2-87f1-00c19ce986fb,00:43:34.580,Jairo Samperio Bustara,6925,FSV Mainz 05,Ball Receipt*,73.7,16.3,1,43
1b58cd65-b975-465c-bddd-2046665abb81,00:43:34.580,Hiroki Sakai,3530,Hannover 96,Pass,45.5,64.2,1,43
14682b29-f32d-4c4f-9699-0955420b5607,00:43:34.580,Jairo Samperio Bustara,6925,FSV Mainz 05,Duel,74.6,15.9,1,43
d3b9f2d3-5617-4432-ab04-5ed17328045d,00:43:35.211,Edgar Prib,24914,Hannover 96,Pressure,56.1,63.6,1,43
0bddac33-322d-4fd6-8704-a9ba59cf3df0,00:43:35.688,Edgar Prib,24914,Hannover 96,Ball Receipt*,56.3,63.8,1,43
951141cc-3a97-4027-b815-352010f05ed8,00:43:35.688,Danny Latza,8539,FSV Mainz 05,Pass,64.6,16.3,1,43
d221f2a3-cf3f-44e2-a9c3-83a688494477,00:43:36.409,Pierre Bengtsson,20871,FSV Mainz 05,Ball Receipt*,63.8,11.4,1,43
64a614e0-9c75-4c37-879f-415c4afffab5,00:43:36.409,Pierre Bengtsson,20871,FSV Mainz 05,Carry,63.8,11.4,1,43
2a58f429-ab44-4de8-bdeb-32cf6a306e62,00:43:37.590,Pierre Bengtsson,20871,FSV Mainz 05,Pass,64.4,9.6,1,43
53ca0496-9f1f-46eb-869d-2c7c850bc6ba,00:43:38.452,Yunus Mallı,8679,FSV Mainz 05,Ball Receipt*,65.2,27.1,1,43
bea95389-141e-4f9d-855f-dce5bdbd7cab,00:43:38.452,Yunus Mallı,8679,FSV Mainz 05,Carry,65.2,27.1,1,43
991f2af5-e01f-47b1-852c-a84820bbabcf,00:43:38.735,Felix Klaus,8551,Hannover 96,Pressure,53.5,50.8,1,43
2a996811-b75d-40c1-b24b-e144ce9e4f05,00:43:40.807,Yunus Mallı,8679,FSV Mainz 05,Pass,79.0,20.7,1,43
9b181c1c-fb49-4a5d-bfaa-1c324a747bbb,00:43:41.689,Jairo Samperio Bustara,6925,FSV Mainz 05,Ball Receipt*,94.4,20.2,1,43
f9c8dfed-cb33-4927-8028-775c7345f73e,00:43:57.161,Ron-Robert Zieler,8947,Hannover 96,Pass,24.4,59.4,1,43
d42e1d2b-5a1c-4b18-9706-8d44e692c95c,00:44:00.008,Marcelo Antônio Guedes Filho,3164,Hannover 96,Ball Receipt*,35.8,74.0,1,44
1326bce5-2e69-4489-ae5c-d11cf4801fe3,00:44:02.383,Marcelo Antônio Guedes Filho,3164,Hannover 96,Pass,35.6,73.8,1,44
d2604157-10e8-4fdb-bb33-42c7e4e5186e,00:44:03.890,Ron-Robert Zieler,8947,Hannover 96,Ball Receipt*,22.6,59.1,1,44
